id,created_at,text,url,username,like_count,reply_count,retweet_count,quote_count,view_count,is_reply,is_quote,media_files
2039930600019087582,Fri Apr 03 04:58:49 +0000 2026,@3kurusluktrader Günaydin brom. Erkenciyiz 🤝,https://x.com/Efloud/status/2039930600019087582,Efloud,48,1,0,0,4749,True,False,
2039944640283975841,Fri Apr 03 05:54:37 +0000 2026,@Jhonnycoinz @3kurusluktrader 🫂,https://x.com/Efloud/status/2039944640283975841,Efloud,11,0,0,0,811,True,False,
2039970586890268870,Fri Apr 03 07:37:43 +0000 2026,@the_erolk @3kurusluktrader Var abi birkaç dolandirici yavsak. Ancak onlarin sevmemesi gururdur benim icin,https://x.com/Efloud/status/2039970586890268870,Efloud,28,1,0,0,822,True,False,
2039993075867566186,Fri Apr 03 09:07:05 +0000 2026,"Have a blessed Friday.
Hayırlı cumalar 🤝🏼 https://t.co/1YFbWkqaqv",https://x.com/Efloud/status/2039993075867566186,Efloud,703,26,10,2,99688,False,False,media/2039993075867566186_1.jpg
2040000080397095020,Fri Apr 03 09:34:55 +0000 2026,"@0xKatsuyusama Sen niye dertlendin, low iq + estrogen?",https://x.com/Efloud/status/2040000080397095020,Efloud,24,2,0,0,1426,True,False,
2040006882639692040,Fri Apr 03 10:01:56 +0000 2026,@mustafa00698654 @0xKatsuyusama Sana ne la velet?,https://x.com/Efloud/status/2040006882639692040,Efloud,20,4,0,0,875,True,False,
2040017950279676240,Fri Apr 03 10:45:55 +0000 2026,"Brom senlik mevzu yok. Hasta vs gibi garip gurup bi mesaj yazinca ben de o minvalde cevap attim. Diger mesaj yazan tipitip tescilli low iq, ona ithafen belirtmistim ki uzerine alinip paragraf yazip engel atmis. Bosver bi gereksiz icin senle de gerilmeyelim. Onun yanik gotu farkli sebepten. Kolay gelsin isinde gucunde 🤝",https://x.com/Efloud/status/2040017950279676240,Efloud,12,1,0,0,580,True,False,
2040018890206449761,Fri Apr 03 10:49:39 +0000 2026,"Arkadaslar bu ss’deki benim demiyorum, bu mesaji gören tüm alpha male biraderlerimdir diyorum.

Bir nevi motivasyon, gaz şekli. Gelip de post’um altında ağlamayın.

Hahaha bu post’u bile low iq idiotlara açıklamak zorunda kaldık, hey allahim 😁

Herkese kolayliklar, şimdiden harika hafta sonu dilerim 🤝🏼",https://x.com/Efloud/status/2040018890206449761,Efloud,175,4,2,0,11592,True,False,
2040019071664628031,Fri Apr 03 10:50:23 +0000 2026,@berkekrcm Bu post’u goren tum male aplha biraderlerim oradaki kirmizi yuvarlak kisidir 😁🤝,https://x.com/Efloud/status/2040019071664628031,Efloud,24,1,0,0,2063,True,False,
2040019480496009383,Fri Apr 03 10:52:00 +0000 2026,"@bit_osfer Bu serideki en faydali akis semalarindan bir tanesi. Psikoloji, range trade, confirmation.. ne ararsan var. Normalde sunu cektim, bunu yaptim cok iyidir demek istemem ama bu video onem arz ediyor gercekten. Herkese bos vaktinde izlemesini oneriyorum 🤝",https://x.com/Efloud/status/2040019480496009383,Efloud,139,4,0,0,2635,True,False,
2040020247315386401,Fri Apr 03 10:55:03 +0000 2026,@mustafa00698654 @0xKatsuyusama Ben tesekkur ederim anlayisin icin. Guzel memlekettesin tadini cikart. Zaten chill bi yapin var belli 😁🫂,https://x.com/Efloud/status/2040020247315386401,Efloud,12,2,1,0,656,True,False,
2040022772819075393,Fri Apr 03 11:05:05 +0000 2026,@berkekrcm 😅🫂,https://x.com/Efloud/status/2040022772819075393,Efloud,11,0,0,0,615,True,False,
2040022980239970441,Fri Apr 03 11:05:54 +0000 2026,@blue1785 @bit_osfer Başlangıç için bir tık ağır gelebilir brom ancak bahsettiğim konseptleri not alıp akabinde onlara çalıştıktan sonra bir kez daha izlerseniz kafanızda çoğu şey oturacaktır.,https://x.com/Efloud/status/2040022980239970441,Efloud,18,0,0,0,553,True,False,
2040023543325364640,Fri Apr 03 11:08:09 +0000 2026,"Selamlar brom, doğru hatırlamışsın ama ıvır zıvır derken çok meşakkatli işmiş. 2 cilt tamam bu arada, 3. cildi tamamlıyoruz. O bitince editöre teslim edeceğim. 2026 yılı içerisinde en azından 2-3 cilt sizlerle buluşacak bir aksilik olmazsa, 4'ü de (psikoloji tarafı ağırlıklı olan) yazmaya başlayacağım 3. cilt biter bitmez.

Rica ederim, ne demek. Son zamanlarda analizlerin önümde düşüyor, maşallahın var. Söylemeden geçmeyeyim :)",https://x.com/Efloud/status/2040023543325364640,Efloud,26,1,0,0,704,True,False,
2040023806803058999,Fri Apr 03 11:09:12 +0000 2026,"@mustafa00698654 @0xKatsuyusama Bakacağım, bookmark'a alıyorum. Eline sağlık brom 🤝",https://x.com/Efloud/status/2040023806803058999,Efloud,12,1,0,0,711,True,False,
2040130892279017759,Fri Apr 03 18:14:43 +0000 2026,"@tcctus @YouTube Haha ben degilim brom. @efebulduk videoda anlatimi yapan kisi. 

Ancak bence de mutlaka izleyin 🤝🏼 Değerli bilgiler bulacağınıza eminim",https://x.com/Efloud/status/2040130892279017759,Efloud,64,1,0,0,5632,True,False,
2042499409359876474,Fri Apr 10 07:06:21 +0000 2026,"@EkmekciEmin27 @OKXTurkiye Estağfurullah, ne kusuru.
Nerede PMO'da alım yapmayı düşünüyorum diyorum güncel raporda?",https://x.com/Efloud/status/2042499409359876474,Efloud,11,1,0,0,782,True,False,
2042502031496110539,Fri Apr 10 07:16:46 +0000 2026,@Essiloss @BemFunding https://t.co/zlUxeBS6uT,https://x.com/Efloud/status/2042502031496110539,Efloud,19,1,0,0,1575,True,False,media/2042502031496110539_1.jpg
2042509623924535754,Fri Apr 10 07:46:56 +0000 2026,"MPA #06 yayında 🎬 

🔗 https://t.co/oiDHN7xQrH

 Yatırım tavsiyesi değildir, eğitim amaçlıdır. Keyifli seyirler.",https://x.com/Efloud/status/2042509623924535754,Efloud,133,4,9,0,16587,True,False,
2042509620892123352,Fri Apr 10 07:46:56 +0000 2026,"MPA #06 — NEARUSDT Scalping Trade | Mixed Price Action Arts

MPA’nın altıncı videosu ile karşınızdayım.

Bu seride aldığım işlemlerin sebep-sonuç ilişkilerini, giriş mantığını ve süreç yönetimini en şeffaf haliyle anlatıyorum.  

Detaylar ve link bir aşağıdaki post'ta 👇",https://x.com/Efloud/status/2042509620892123352,Efloud,389,24,28,2,63436,False,True,media/2042509620892123352_1.jpg
2042510416228614522,Fri Apr 10 07:50:05 +0000 2026,"@smnprk71 Teşekkür ederim abi, hayırlı cumalar 🤝♥️",https://x.com/Efloud/status/2042510416228614522,Efloud,12,1,1,0,404,True,False,
2042515182295847191,Fri Apr 10 08:09:02 +0000 2026,"$ZEC | Final & Yeni Fikir

Merhabalar,

Benim için keyifli bir süreç oldu. MPA serisinde bu işleme de değinmeyi düşünüyorum. Hem short hem long'dan güzel kârlar elde ettim. Neredeyse 2 aylık PnL hedefimi tek başına üstlendi #ZEC.

Sinyal niteliğinde paylaşımım olduğu için dikkate alanların da en güzel şekilde yararlandığını umuyorum. İlgili notlar grafik üzerinde mevcut.

Pozisyonumu tamamen kapatmış bulunuyorum. Umarım elinde tutanlar, olanlar için daha iyi seviyelere gider.

Kırmızı kutunun olduğu bölgeler, $321 civarı yeniden alım düşünebileceğim, marketin ve makro olayların kondisyonuna göre net bir trend içerisinde olmadığımız için alarm kurup confirmation'a bakacağım bir yer olacaktır. 

Direkt alım düşünenler, bence yarım R ile işlemlerini ""spot"" olarak devam ettirip akabinde confirmation ile tam R'a getirmeyi düşünebilirler.

Bir alt destek seviyelerine dair kurgular için alıntıladığım analize bakabilirsiniz.

Herkese bol kazançlar, hayırlı cumalar ve şimdiden güzel bir hafta sonu dilerim.",https://x.com/Efloud/status/2042515182295847191,Efloud,303,8,23,1,54946,False,True,media/2042515182295847191_1.jpg|media/2042515182295847191_2.jpg
2042515957931753656,Fri Apr 10 08:12:07 +0000 2026,@Oguzhanderblock Rica ederim brom. İzleyip dönüş yapmış olman da hâlâ parçalamaya devam edebilen bir kardeşim olduğunun net kanıtlarından birisi benim için. Beğenmene sevindim 🤝♥️,https://x.com/Efloud/status/2042515957931753656,Efloud,15,0,0,0,997,True,False,
2042530829050548382,Fri Apr 10 09:11:12 +0000 2026,"@BkozCrypto Her zaman brocum, yerin zaten ayri bende ancak hak eden &amp; basarili trader’lari ben de onererek bilmeyen arkadaslarimiza firsat yaratmak istedim 🤝",https://x.com/Efloud/status/2042530829050548382,Efloud,24,1,0,0,1137,True,False,
2042550962775040396,Fri Apr 10 10:31:12 +0000 2026,@orkoFX Artık senin nazarında bence işlerin ters gitme işlemi namümkün ama alışkanlığın da böylesi güzel işte abi :D,https://x.com/Efloud/status/2042550962775040396,Efloud,11,1,0,0,704,True,False,
2042551063660687406,Fri Apr 10 10:31:36 +0000 2026,"@psychonautera Haha çok güzel görsel, eyvallah brocum :)",https://x.com/Efloud/status/2042551063660687406,Efloud,9,0,0,0,713,True,False,
2042582125275172935,Fri Apr 10 12:35:02 +0000 2026,"@notimenoway Brocum herseyden evvel gecmis olsun. Maalesef gicik bir durum, ben de mucadele ediyorum son zamanlarda. Iyi de geldi bana. Senin de isine yaramis olmasina sevindim dogrusu 🙏🏼🫂",https://x.com/Efloud/status/2042582125275172935,Efloud,34,3,0,0,3684,True,False,
2042582266006605888,Fri Apr 10 12:35:36 +0000 2026,@akbacrypto Simdiden iyi calismalar. Faydasini gormeni temenni ediyorum 🙏🏼,https://x.com/Efloud/status/2042582266006605888,Efloud,10,0,0,0,509,True,False,
2042582349985067437,Fri Apr 10 12:35:56 +0000 2026,"@Essiloss Tesekkur ederim kardesim, nacizane 🙂🙏🏼",https://x.com/Efloud/status/2042582349985067437,Efloud,17,0,0,0,1045,True,False,
2042653337976205602,Fri Apr 10 17:18:01 +0000 2026,@sa_KiN_ce İyi seyirler abi :),https://x.com/Efloud/status/2042653337976205602,Efloud,11,0,0,0,509,True,False,
2042653394670678441,Fri Apr 10 17:18:14 +0000 2026,"@HK2712398077 Helal valla abi, tebrik ediyorum 👏",https://x.com/Efloud/status/2042653394670678441,Efloud,11,1,0,0,495,True,False,
2042653927963800004,Fri Apr 10 17:20:21 +0000 2026,"@TheGunsslinger Biliyorsun zaten brom, ileride de kullanılabilecek güzel bir külliyat bırakıp hem şu an takip eden arkadaşlarımızı hem de gelecek nesillere fayda sağlamak.
Bu fayda esnasında, farklı perspektiflerden de yorumlamalar görülmesi adına sizlerin adını geçirmeden geçmek istemedim 🫂",https://x.com/Efloud/status/2042653927963800004,Efloud,68,1,0,0,1843,True,False,
2042654115881193577,Fri Apr 10 17:21:06 +0000 2026,"@0xanonimm Böyle geri dönüşler gerçekten çok mutlu ediyor beni de. Ne mutlu ikimize de. Tebrik ederim, güle güle harca 👏🤝",https://x.com/Efloud/status/2042654115881193577,Efloud,40,1,0,0,3645,True,False,
2042701536690602056,Fri Apr 10 20:29:32 +0000 2026,"Yine PMO'dan alım ile ilgili herhangi bir vurgu yok brocum.
2.5 hafta önce olan raporun güncellemesindeki kısmı (grafiğin altındaki notu) kastediyorsan, o taa 2.5 hafta önceden kalma bir not. Before - after yapmaya zorlanmayın diye paylaştım.

Not kısmını kastettiğini anlıyorum. Grafik üzerinde PMO bölgesinden sekmiş olarak gözüküyor fiyat ama neden grafikteki altta bulunan kesitte MO yazıyor demeyin diye sizle paylaşılmış bir uyarı ibaresi. Alım ile satım ile bir alakası yok. Vardı da 2.5 hafta önceydi.

Güncel rapordaki seviyelerimi takip edebilirsiniz özetle. Kolay gelsin.",https://x.com/Efloud/status/2042701536690602056,Efloud,16,2,0,0,963,True,False,media/2042701536690602056_1.jpg
2042710445677478151,Fri Apr 10 21:04:56 +0000 2026,@TraderSamG 🙏♥️,https://x.com/Efloud/status/2042710445677478151,Efloud,12,0,0,0,597,True,False,
2042713072112918809,Fri Apr 10 21:15:22 +0000 2026,"Teşekkür ederim. Bende sedef hastalığı yok, kortizol seviyesine bağlı egzamalar türedi. Onlara da işte gerek ilaçlarla gerekse stres azaltma metotları ile bir çözüm buluyorum yavaş yavaş. Lakin sedef hastalığı olan arkadaşlar sizden ilaç tavsiyesi alabilirler, arzu ederlerse. Size de çok geçmiş olsun.",https://x.com/Efloud/status/2042713072112918809,Efloud,11,1,0,0,825,True,False,
2045067960474087470,Fri Apr 17 09:12:51 +0000 2026,"MPA #07 yayında 🎬

🔗 https://t.co/o3LlBeXWsk

Not: Yine videoyu kısa tutacağım dedikten sonra anlatmayı kesemeyip 30 dakikaya kadar sürdürmüşüm. 1.5x hıza alıp izlerseniz süre kısalıyor :D

Yatırım tavsiyesi değildir, eğitim amaçlıdır. Keyifli seyirler.",https://x.com/Efloud/status/2045067960474087470,Efloud,116,5,8,0,9005,True,False,
2045067956997038134,Fri Apr 17 09:12:51 +0000 2026,"MPA #07 — COMPUSDT Hafta Sonu Manipülasyonu | Mixed Price Action Arts 

MPA’nın yedinci videosu huzurlarınızda.  

Bu seride aldığım işlemlerin sebep-sonuç ilişkilerini, giriş mantığını ve süreç yönetimini en şeffaf haliyle anlatıyorum.

Detaylar ve link bir aşağıdaki post'ta 👇",https://x.com/Efloud/status/2045067956997038134,Efloud,383,23,29,2,72196,False,True,media/2045067956997038134_1.jpg
2045072108103901314,Fri Apr 17 09:29:20 +0000 2026,@borsa_ogretmeni Hahaha,https://x.com/Efloud/status/2045072108103901314,Efloud,13,0,0,0,540,True,False,
2045072209056559207,Fri Apr 17 09:29:44 +0000 2026,@yigitalagozoglu Yakında https://t.co/wOPIioPBXf,https://x.com/Efloud/status/2045072209056559207,Efloud,20,0,0,0,883,True,False,media/2045072209056559207_1.jpg
2045072501525426556,Fri Apr 17 09:30:54 +0000 2026,@skewChart Bende de her videonun sonunda yine tutamadım kendimi tebessümü oluyor :),https://x.com/Efloud/status/2045072501525426556,Efloud,32,0,0,0,945,True,False,
2045075560523603997,Fri Apr 17 09:43:03 +0000 2026,@herculestradefx Ben de gurur duyuyorum ve duydum kardeşim. Maşallah sana/size 👏🤝,https://x.com/Efloud/status/2045075560523603997,Efloud,28,1,0,0,1245,True,False,
2045077604223328601,Fri Apr 17 09:51:11 +0000 2026,@tolkunflex Ben de senin podcast'in yeni bölümünü kardiyoya saklıyorum. Hayırlı cumalar kardeşim 🫂,https://x.com/Efloud/status/2045077604223328601,Efloud,23,0,0,0,873,True,False,
2045083657740656912,Fri Apr 17 10:15:14 +0000 2026,"@patraderyigit Senin seveceğin içerikler, konular var videoda. Boş vaktinde aç brocum, eski günleri yâd edersin 😁🫂",https://x.com/Efloud/status/2045083657740656912,Efloud,37,1,0,0,3414,True,False,
2045112693699318176,Fri Apr 17 12:10:37 +0000 2026,"@Cryptonite__s Merhaba, takip ettiğim bir hisse değil",https://x.com/Efloud/status/2045112693699318176,Efloud,14,1,0,0,573,True,False,
2045113297444159874,Fri Apr 17 12:13:01 +0000 2026,"@Cryptonite__s Yine de yorumsuz şekilde basit bir grafik bırakayım, 2 defa sormuşsun :)
https://t.co/FZ8tw52SFk",https://x.com/Efloud/status/2045113297444159874,Efloud,18,1,2,1,574,True,False,
2045141710661972421,Fri Apr 17 14:05:55 +0000 2026,@scanprops Prop trading merak eden veya sektorun icinde olan arkadaslarimiz icin aramizdan birilerinin guzel bir firsat sundugu gundeyiz. Izlemenizi tavsiye ederim 🤝,https://x.com/Efloud/status/2045141710661972421,Efloud,40,1,0,0,2141,True,False,
2045143663664050381,Fri Apr 17 14:13:41 +0000 2026,"@dotiryaki Aynen öyle. Bu platformun en güzel tarafı, tam olarak doğru insanlarla karşılaşınca hem işin hem hayatın güzelleşmesi. Senin de bu yolculuktaki katkın ve duruşun çok kıymetli. Yürümeye devam 🤝",https://x.com/Efloud/status/2045143663664050381,Efloud,85,1,0,0,4789,True,False,
2045148853154770952,Fri Apr 17 14:34:18 +0000 2026,"@Essiloss Pozisyon yönetimine dair çok güzel bir örnek, eline sağlık kardeşim 🤝👏",https://x.com/Efloud/status/2045148853154770952,Efloud,37,1,0,0,2263,True,False,
2045161407641944494,Fri Apr 17 15:24:11 +0000 2026,@dotiryaki 🫂,https://x.com/Efloud/status/2045161407641944494,Efloud,18,0,0,0,1447,True,False,
2045163195443065329,Fri Apr 17 15:31:17 +0000 2026,"$RENDER | Update

Greetings,

You can see both English and Turkish notes on the chart. Additionally, if you would like to access the Turkish 🇹🇷 version of this analysis, please check the second post. Since I started this analysis in English, I will continue accordingly.

What Has Happened Since the Previous Analysis: 
Following the $1.75 breakdown, the price tested the $1.58 support, where I took partial profit. However, the price resumed its climb without reaching my preferred support level $1.42 and my remaining position got stopped out above the blue box. This trade concluded with a minimal loss.

I told that, with a close above the blue box, I expected the price to head toward $2.15. Unfortunately, the price reversed at $2.12 this time and did not reach my take-profit level. However, I am still holding my position.

Current Thoughts: 
I consider the blue box as the current support zone and as long as it holds, I do not see a negative outlook for the price. I am looking to take a significant portion of my profit around $2.15.

If the market turns negative, I will not consider any new entries until $1.42 support zone that I mentioned in the previous analysis.

To avoid a repeat of what happened with my short position in the prior analysis, I am currently running a stop at entry. However, if I get stopped out, I will revisit the chart and attempt to re-enter on any potential bullish signals (confirmations) around $1.893. 
As I said, I do not have a bearish outlook unless the blue box is lost.

Wishing everyone a wonderful weekend ahead.",https://x.com/Efloud/status/2045163195443065329,Efloud,234,14,9,1,32500,False,True,media/2045163195443065329_1.jpg|media/2045163195443065329_2.jpg
2045163199251578900,Fri Apr 17 15:31:18 +0000 2026,"For the Turkish Version 👇

https://t.co/uWN5JUqEWb",https://x.com/Efloud/status/2045163199251578900,Efloud,30,2,1,0,9637,True,True,
2045168582129066381,Fri Apr 17 15:52:42 +0000 2026,"$BTC | HTF Update - Satış Bildirisi

Grafiğin üzerinde yazan notlardan da göreceğiniz üzere bir süredir #BTC tarafında spot olarak ürün taşımaktayım.
Bu süreçte scalping işlemler harici $BTC tarafına vadeli trade'lerde dokunmadım.

$ETH long pozisyonumu biliyorsunuz. $2300 civarını kaybetmedikçe negatif bir durum olmadığını ve long pozisyonumu taşımaya devam ettiğimi iletmiştim.
https://t.co/U0JMCKdyfz

Spot pozisyonlarımda, daha önceden oluşturduğum strateji gereği ve sizle paylaştığım dirence gelinmesinden ötürü $78K'den %40 kâr realize ettim. Kalanı da gelirse $80K-82K arasına dağıtarak satacağım.

Hem @OKXTurkiye araştırma raporundaki analizlerimi takip edenler hem de X platformundaki analizlerimi takip edenler için genel bir güncelleme olsun 🤝

Herkese güzel bir hafta sonu, trade'lerinde başarılar diliyorum.",https://x.com/Efloud/status/2045168582129066381,Efloud,509,27,26,0,77104,False,True,media/2045168582129066381_1.jpg
2045168704896340046,Fri Apr 17 15:53:11 +0000 2026,"@bhindthecloud Evet, bahsettiğim seviyelere ve çevresine odaklanabilirsiniz.",https://x.com/Efloud/status/2045168704896340046,Efloud,13,0,1,0,520,True,False,
2045168776144994529,Fri Apr 17 15:53:28 +0000 2026,@xmRipper Eline sağlık senin de brom. Umarım pozitif ilerleyiş devam eder.,https://x.com/Efloud/status/2045168776144994529,Efloud,14,0,0,0,462,True,False,
2045169101572559282,Fri Apr 17 15:54:45 +0000 2026,"@kriptoyusuf01 Geçmiş olsun kardeşim, duyduğuma gerçekten üzüldüm. Bazen biraz geri çekilip soluklanmak, izleyici modda kalmak daha hayırlı olabiliyor. Tez vakitte sıkıntılarını atlatmanı ve güzel günlerine geri gelmeni temenni ediyorum 🙏",https://x.com/Efloud/status/2045169101572559282,Efloud,13,1,0,0,448,True,False,
2045169450333130781,Fri Apr 17 15:56:09 +0000 2026,"@Mkrmncb İmkansız değil ama şu kondisyonlarda çok zor gibi 🥲
Benim eskisi kadar inancım kalmadığı için yatırımlık olan ürünlerimi uygun bölgelerde sattım. 
Dilerim, yatırımı olan arkadaşlar çok güzel kazanırlar 🤝",https://x.com/Efloud/status/2045169450333130781,Efloud,16,1,0,0,494,True,False,
2045169932271243658,Fri Apr 17 15:58:03 +0000 2026,"@Essiloss ENDER &gt; RENDER*

Rica ederim brocum, inşallah :)",https://x.com/Efloud/status/2045169932271243658,Efloud,25,1,0,0,1484,True,False,
2045170387109998820,Fri Apr 17 15:59:52 +0000 2026,@Kemalerdilx Eş zamanlı olarak $BTC ile birlikte finalize etmeyi düşünüyorum. Şimdilik $2605 civarları diyeyim.,https://x.com/Efloud/status/2045170387109998820,Efloud,20,0,0,0,929,True,False,
2045171029526364240,Fri Apr 17 16:02:25 +0000 2026,"@HK2712398077 Giriş yerleri vs çok güzel ama oralara kadar gider mi emin değilim. Saçma sapan bir haber yüzünden olması gerekenden çok düştü.
Ben olsam 0.5 yazan bölge ve biraz üzerilerini hedef alırdım 🤝",https://x.com/Efloud/status/2045171029526364240,Efloud,24,1,0,0,985,True,False,
2045171124565053762,Fri Apr 17 16:02:48 +0000 2026,@GRRRIZZLYBEARR 😁,https://x.com/Efloud/status/2045171124565053762,Efloud,16,2,0,0,991,True,False,
2045171362797429108,Fri Apr 17 16:03:44 +0000 2026,"@LastCoin_Bender ""ethereum:0x1789e0043623282d5dcc7f213d703c6d8bafbb04""

Bu nedir brom? LINEA token mı?",https://x.com/Efloud/status/2045171362797429108,Efloud,13,1,0,0,1610,True,False,
2045177312874754365,Fri Apr 17 16:27:23 +0000 2026,"@tcctus @YouTube Rica ederim, güzel yorumun için ben de teşekkür ederim :)",https://x.com/Efloud/status/2045177312874754365,Efloud,24,0,0,0,967,True,False,
2045177848802029790,Fri Apr 17 16:29:31 +0000 2026,"$LINEA: https://t.co/btEOH1uXAi

Budur heralde.
Range high'ına gelmiş gözüküyor. Breakout mumu ile kırdıktan sonra burayı destek haline getirebilirse biraz zorlanabilir ama yükselişi açısından en pozitif emare bu olacaktır. Elimde olsaydı ve çıkış yeri düşünseydim muhtemelen kırmızı çizgili aralığı tercih ederdim.",https://x.com/Efloud/status/2045177848802029790,Efloud,23,2,1,1,15956,True,False,
2045179736662364341,Fri Apr 17 16:37:01 +0000 2026,"@arthur_marrow $PUMP: https://t.co/QxRZd8WsTP

Buyur kardeşim. Güzel bir direncini kırmış gözüküyor. Orayı kaybetmedikçe negatif düşünmeye gerek yok diye düşünüyorum.",https://x.com/Efloud/status/2045179736662364341,Efloud,22,1,1,0,825,True,False,
2045180538286170542,Fri Apr 17 16:40:12 +0000 2026,"$DXY: https://t.co/Z43ePrcenG

Merhabalar brom, bol kazançlar hepimize.
Önemli bir desteğine gelmiş gözüküyor. Buradan destek bulursa Open/Closed Actual Gap aralığı direnç görevi üstlenebilir. Pazartesi gelecek mum ile gapli şekilde aşağı açarsa veya pazartesi bu bölgeyi kaybederse 97 civarlarına kadar düşüş devam edecek düşüncesindeyim.",https://x.com/Efloud/status/2045180538286170542,Efloud,25,3,2,0,1382,True,False,
2045181243239616811,Fri Apr 17 16:43:00 +0000 2026,"BTC 80-82K short'ta direkt BTC'nin tepeden dönüşünü (benim için tepe olan noktalara) hedef alırsın. Daha straightforward bir hedge, spot BTC pozisyonunu korur. Ama BTC o bölgeyi kırıp devam ederse stop yersin ve hedge işlevini kaybedersin.

ETHBTC 0.0325 short'ta ise BTC'nin kendisine değil, ETH'nin BTC'ye göre outperformance yapmasını düşünüyorsun. Daha niş bir trade ve spot hedge olarak dolaylı kalıyor. ETH relative olarak güçleniyorsa mantıklı ama senin hedge etmek istediğin şey BTC spot ise, bu biraz dolambaçlı bir yol.

Amacın spot hedge ise BTC short daha temiz ve direkt bir hedge. ETHBTC trade'i ayrı bir tez, onu ayrı değerlendirirdim. İkisini birbirine karıştırmamak lazım çünkü hedge'in amacı net olmak, karmaşıklık eklemek değil.",https://x.com/Efloud/status/2045181243239616811,Efloud,27,1,1,0,1288,True,False,
2045181479358017877,Fri Apr 17 16:43:56 +0000 2026,"@LastCoin_Bender Estağfurullah, gücüm/bilgim yettiğince ve gördüğüm tüm sorulara cevap atmaya çalışıyorum. Cevap veremediklerim darılıp gücenmesin - ya konuyu bilmiyorumdur ya da mesajı görmemişimdir. Bu vesileyle sana da hem destek olma çabandan hem de güzel mesajından ötürü teşekkür ederim 🫂",https://x.com/Efloud/status/2045181479358017877,Efloud,70,2,0,0,2146,True,False,
2045181616104882400,Fri Apr 17 16:44:29 +0000 2026,@Mehmetgizikk Sağ olasın brom. Gönder gelsin tez vakitte. Merakla bekliyorum :),https://x.com/Efloud/status/2045181616104882400,Efloud,16,1,0,0,602,True,False,
2045181961585508566,Fri Apr 17 16:45:51 +0000 2026,"$DOGE: https://t.co/LvIzj1iRsS

Güzel bir direnci kırdı, kırmızı kesikli çizgi destek konuma evrildi. Yeşil kutuyu kaybetmediği müddetçe swing anlamda pozitifliğini koruyacaktır diye düşünüyorum. Gariptir, son günlerde meme token'ların grafikleri diğer altcoin'lere nazaran daha iyi duruyor.",https://x.com/Efloud/status/2045181961585508566,Efloud,32,2,2,0,1783,True,False,
2045183567504826436,Fri Apr 17 16:52:14 +0000 2026,Eşiniz aynı zamanda takipçiniz ise :D https://t.co/iY2hVWdQqS,https://x.com/Efloud/status/2045183567504826436,Efloud,560,28,3,4,29299,True,False,media/2045183567504826436_1.jpg
2045186590952083624,Fri Apr 17 17:04:15 +0000 2026,"@AnkhmegA Birbirimize söz vermiştik, 1 milyon dolar kâr görünce erken satacağız diye. O sebeple",https://x.com/Efloud/status/2045186590952083624,Efloud,80,3,0,0,3914,True,False,
2045189550176116803,Fri Apr 17 17:16:01 +0000 2026,"Buyrun: https://t.co/VKT3ecNiuB

Ek olarak bir güncellemem yok, iki pozisyonum da kapandı. PLTR ile ilgili alım yerlerine dair fikrim devam ediyor.

$NKE: https://t.co/VJfwQKAfyJ
$PLTR: https://t.co/4x8iI6QdLt

NKE'dan kâr aldıktan sonra kalan kısım overall'da zararsız kapandı, PLTR ise iyi bir kâr ile. Güncel grafikleri de üstte görebilirsiniz. Kolay gelsin.",https://x.com/Efloud/status/2045189550176116803,Efloud,20,1,1,1,2787,True,True,media/2045189550176116803_1.jpg
2045189617989693920,Fri Apr 17 17:16:17 +0000 2026,"@yil2026senhala Rica ederim. Buyrun
https://t.co/h4lOf07MJ6",https://x.com/Efloud/status/2045189617989693920,Efloud,13,0,0,0,847,True,True,
2045190300700647886,Fri Apr 17 17:19:00 +0000 2026,"Yeni bir dip beklentim yok ancak OKX Türkiye ile olan raporda da analiz ettiğim seviyeler ile gelecek aksiyonları kovalayacağım.
 
Benim tarzım şu değil, ""80 geldi burası tepe, bundan sonra 42 gelecek"". Benim tarzım destek gördüğüm yerlerden parçalı toplarım, direnç gördüğüm yerlerden parçalı satarım. Destek gördüğüm yerler kırılırsa uygun bölgelerini kaybederse stop ederim, bir aşağıdaki desteğini beklerim.

Bu minvalde son paylaştığım raporda hangi bölgeleri kaybederse nereler gelebilir yazdım, kontrol etmek isterseniz profilimde mevcut.",https://x.com/Efloud/status/2045190300700647886,Efloud,21,0,0,0,865,True,False,
2045190696265474310,Fri Apr 17 17:20:34 +0000 2026,"@cryptotiks Teşekkür ederim, kazancımız bol olsun diyelim öyleyse 🙂🤝",https://x.com/Efloud/status/2045190696265474310,Efloud,18,1,0,0,1079,True,False,
2045227482085839189,Fri Apr 17 19:46:44 +0000 2026,"@tedoksan Hahah yok bu arkadasi yeni engellemedim, cekilis fraud hesaplardan biriydi yanlis hatirlamiyorsam",https://x.com/Efloud/status/2045227482085839189,Efloud,53,2,0,0,6716,True,False,
2045239674214494511,Fri Apr 17 20:35:11 +0000 2026,"@BkozCrypto İyi seyirler brocum, neşen daim olsun 🤝🫂",https://x.com/Efloud/status/2045239674214494511,Efloud,19,0,0,0,1119,True,False,
2045254481219051911,Fri Apr 17 21:34:01 +0000 2026,"@bit_osfer Eksik olma brom, teşekkür ederim :) https://t.co/mGKuLrsMlu",https://x.com/Efloud/status/2045254481219051911,Efloud,34,2,0,0,1742,True,False,media/2045254481219051911_1.jpg
